ds,yhat,yhat_lower,yhat_upper
2018-11-13,1959.3576214987506,1675.6216009775103,2223.867667754101
2018-11-14,1959.9448716357106,1670.3535943711686,2239.020209630337
2018-11-15,1956.2266735614412,1654.4704951863807,2235.8900138208664
2018-11-16,1958.4419395038326,1676.615391286956,2243.235556544445
2018-11-17,1964.857759355521,1681.3194261874514,2240.2526706989725
2018-11-19,1951.9480478028556,1661.1030800433493,2239.025294728158
2018-11-20,1947.3056021124514,1662.802104288806,2224.9928975287576
2018-11-21,1945.2555822736151,1665.2775821081038,2230.410461360391
2018-11-22,1939.1401458795858,1631.729689261601,2218.89196404453
2018-11-23,1939.249696189185,1649.0460664272236,2211.3060203507043
2018-11-24,1943.8968022317729,1667.3287855227695,2220.2601472493548
2018-11-26,1928.6069881516742,1648.3238100502472,2188.6594726225526
2018-11-27,1923.406275624575,1654.8549050975748,2205.6715210387974
2018-11-28,1921.2401390884736,1637.6647391524805,2207.321017460174
2018-11-29,1915.4551160838241,1639.3827577269833,2188.7605109211627
2018-11-30,1916.3367903463604,1620.6205704406425,2216.6390262592718
2018-12-03,1910.4784806424354,1626.8704531504436,2191.578230546664
2018-12-04,1907.5929191191346,1613.3166499460194,2195.4136639458275
2018-12-05,1908.032541879396,1621.0242157890727,2208.0285811902636
2018-12-06,1905.0929783677145,1620.7704136625125,2186.516285596404
2018-12-07,1909.0042928781756,1620.1423789085488,2182.199751922192
2018-12-08,1918.0062376077606,1643.047032575415,2203.3399223822034
2018-12-10,1912.741483061498,1607.618960466566,2188.7196074227654
2018-12-11,1913.0184503163289,1640.0656317758935,2188.1709572998134
2018-12-12,1916.5021573167553,1642.7200757653568,2185.4585853651406
2018-12-13,1916.4318348818379,1630.2078332671733,2186.8111811035174
2018-12-14,1922.9854186604516,1643.6950004322678,2182.45256605182
2018-12-15,1934.3558749264846,1664.721877884763,2230.61763406356
2018-12-17,1932.8519415244266,1638.4145323535838,2189.185890720332
2018-12-18,1934.4620633505415,1661.6751456476259,2225.2463834466707
2018-12-19,1938.88791433784,1647.211911038912,2234.802421140128
2018-12-20,1939.3595074637494,1663.8267306233338,2215.7462662593703
2018-12-21,1946.0539870591074,1660.86427569188,2226.267811010391
2018-12-24,1954.0511080384688,1673.1618029526044,2235.6097742288657
2018-12-26,1957.1733719848883,1687.2610137709034,2227.259114163085
2018-12-27,1955.793087560436,1677.5304941995407,2243.7394343806845
2018-12-28,1960.4300082411648,1691.0266316640054,2250.4369475994417
2018-12-29,1969.3315028759057,1675.4581569736874,2247.036888432502
2018-12-31,1961.4958744350429,1677.148800554058,2240.333160541022
2019-01-01,1959.3922451007786,1679.612742133622,2250.6462329447195
2019-01-02,1959.8461448411012,1684.8359671342525,2255.299930141489
2019-01-03,1956.170668149635,1652.5668707523314,2221.34740418635
2019-01-04,1958.62581728655,1683.509169002917,2232.959900887222
2019-01-05,1965.4926898899537,1688.090471492979,2258.2557027905214
2019-01-07,1954.135579685417,1679.7726776001489,2251.0414490082208
2019-01-08,1950.5825144711866,1670.9296472165156,2237.1128583083155
2019-01-09,1949.808439073227,1660.0647293029156,2230.2995083070014
2019-01-10,1945.1285437659194,1677.0688580991286,2238.6539377736985
2019-01-11,1946.7984450743224,1681.524801664737,2217.7774566551298
2019-01-12,1953.0887453288042,1670.2011572024176,2228.9526009784477
2019-01-18,1934.1242189028417,1644.9977025986796,2206.0808804101216
2019-01-19,1940.6377756244322,1658.4646674053115,2212.8413533006938
2019-01-21,1929.0880421353054,1655.4469631168677,2197.503148384787
2019-01-22,1925.5963121865489,1646.6922859868405,2187.6012285094143
2019-01-23,1924.9225329593123,1641.29161295378,2197.745399323603
2019-01-24,1920.2584053041808,1627.84812493998,2195.0460456579463
2019-01-25,1921.8934434579548,1642.566391832306,2213.871527481121
2019-01-26,1928.0612398396838,1668.075543962082,2210.679192545692
2019-01-28,1915.4881547955233,1635.8137906773666,2202.884741861397
2019-01-29,1911.3375502633812,1609.596223182711,2191.0582584040944
2019-01-30,1909.928864979983,1614.9785807630133,2197.888523338924
2019-01-31,1904.5535877744069,1645.9845094735167,2192.3423352406307
2019-02-01,1905.4523745654865,1602.6339518575576,2175.5634738199565
2019-02-02,1910.8903428626309,1633.5567082950608,2197.3862590888148
2019-02-04,1897.016293808935,1619.45361289364,2179.691567530035
2019-02-05,1892.3677966848345,1617.255440592848,2201.396287496502
2019-02-06,1890.6118909975864,1597.3288274650304,2187.144518965248
2019-02-07,1885.075131792671,1609.6690066573121,2154.9083223640455
2019-02-08,1886.0305507604169,1589.3169187517606,2159.10287387198
2019-02-09,1891.7718544480188,1596.4903836968583,2147.5643585701223
2019-02-11,1879.3340117309206,1599.6614694043733,2149.6192382461677
2019-02-12,1875.8480404934644,1611.9069975282416,2159.8693127672086
2019-02-13,1875.559283449658,1588.6975216017572,2160.119779063582
2019-02-14,1871.6099253437924,1595.027990993305,2163.560471037995
2019-02-15,1874.4434560284612,1592.6876699150707,2146.3504509550335
2019-02-16,1882.3349015943322,1598.3406451619796,2140.6705024951743
2019-02-18,1874.900749988208,1577.7760036999905,2141.046966693273
2019-02-19,1874.1943177245087,1605.0293414908065,2133.5012519441498
2019-02-20,1876.8104393108642,1591.856462552076,2153.664779044208
2019-02-21,1876.021239474647,1618.3622891469217,2138.5418694407667
2019-02-22,1882.0335789840024,1581.3049404450596,2154.6647872705844
2019-02-23,1893.0644164938626,1625.999529751421,2173.0809403180047
2019-02-25,1891.5526764854405,1597.4266601359282,2167.243444171189
2019-02-26,1893.511408111255,1605.0241178356396,2168.6922087171893
2019-02-27,1898.520355426248,1625.0504238480985,2191.214006910795
2019-02-28,1899.8001556689833,1621.3603890149288,2177.169439206062
2019-03-01,1907.5115286651803,1637.0881850435092,2189.920973752266
2019-03-04,1919.5503669100062,1627.1925039113853,2179.2844627798445
2019-03-05,1921.4117877206454,1621.2284616689226,2208.549977190916
2019-03-06,1925.8386807630995,1688.517477949215,2236.1578270288387
2019-03-07,1926.056606845613,1663.0621549571358,2223.402375696801
2019-03-08,1932.241096202573,1645.5451259279043,2225.9044201592446
2019-03-11,1937.1999277994678,1660.9746181812752,2209.174707166976
2019-03-12,1935.8993780553867,1669.6730123813052,2217.072745179278
2019-03-13,1936.9070595993167,1646.5999096780781,2216.993597580288
2019-03-14,1933.511028795569,1632.5407593867258,2204.2958848153244
2019-03-15,1935.9535565049498,1661.9220205291317,2219.666722091934
2019-03-16,1942.5060449797402,1654.5128043275504,2232.3825745018557
2019-03-18,1929.6192691373872,1659.1803553516397,2205.514959301374
2019-03-19,1924.8754459435902,1645.3014727974603,2228.7596922610555
2019-03-20,1922.6578633571905,1653.9647633919824,2206.4238250560784
2019-03-21,1916.3158233581544,1620.9098468851844,2193.5925805085058
2019-03-22,1916.1469636893444,1646.3476459611236,2204.0043903742285
2019-03-25,1904.4285821717851,1609.5596107906083,2171.354265961705
2019-03-26,1898.811012646411,1610.055259370976,2162.398034629473
2019-03-27,1896.2085975954246,1612.3950509530694,2176.1321630088805
2019-03-28,1889.972830873681,1597.4541621585417,2168.7174528343294
2019-03-29,1890.3936093029863,1614.4148001212116,2172.2355044421856
2019-04-01,1883.1253476857555,1601.7818850608107,2159.650690751058
2019-04-02,1879.7690742298253,1594.2339623573268,2161.289162911662
2019-04-03,1879.7406322028473,1589.3674265810291,2169.83886806132
2019-04-04,1876.3263863363268,1588.2965609593732,2136.807626837656
2019-04-05,1879.7681079597548,1591.145336520738,2159.7501264725515
2019-04-08,1882.1381230494196,1603.8823787076851,2154.282375301192
2019-04-09,1881.9775474619205,1601.1824746580467,2158.160543491078
2019-04-10,1885.0355545053817,1606.0064107595163,2165.942036871034
2019-04-11,1884.553490620317,1621.3984920032115,2171.4407811219953
2019-04-12,1890.7117374502427,1616.6634286013818,2167.6149307624846
2019-04-15,1899.5193345762955,1644.2810785734155,2182.6166027056506
2019-04-16,1900.8292556445376,1643.945814319072,2177.2948792104453
2019-04-20,1922.6806406040746,1625.4740698350831,2171.072115173275
2019-04-22,1919.362385381992,1636.5821484030764,2210.109240523289
2019-04-23,1919.6208083607678,1652.8739335418584,2197.303787109545
2019-04-24,1922.4413766427033,1645.989974205911,2198.2148650496733
2019-04-25,1921.090984055133,1648.428455654866,2179.0084855959894
2019-04-26,1925.7861781182241,1638.0836680558537,2203.2512898629748
2019-04-27,1934.7682036144429,1653.696189454695,2217.5820129920753
2019-04-29,1927.1297987019657,1643.7864862765564,2205.902299875818
2019-04-30,1925.124924064789,1633.495623191114,2204.1855530532707
2019-05-02,1922.0506982263944,1628.7867514705338,2181.5818503061464
2019-05-03,1924.5332512251248,1649.9916225689904,2221.4461945018274
2019-05-06,1919.8198039127071,1650.2368261114204,2212.278625347027
2019-05-07,1916.062942005782,1649.6452460597664,2208.249855995618
2019-05-08,1915.0108652049107,1623.2634401428077,2199.28671039366
2019-05-09,1909.9765548377375,1625.9899021403203,2184.241952646324
2019-05-10,1911.216320795319,1632.9541209753672,2211.486975035496
2019-05-13,1903.8659095025553,1626.9755347810922,2175.4555295690434
2019-05-14,1899.5900439383104,1614.1275026743217,2190.921340462015
2019-05-15,1898.1927906325225,1602.4678201638424,2178.984960665625
2019-05-16,1892.9819271441436,1611.4111430464156,2176.090453080232
2019-05-17,1894.2082256859758,1594.6860737486509,2173.53036719459
2019-05-18,1900.1407880186741,1634.289415810092,2172.447132365615
2019-05-20,1887.7440068308701,1622.7348636757395,2181.135960662492
2019-05-21,1884.0584289386354,1606.765421561008,2156.5853082862113
2019-05-22,1883.394288026034,1613.2197447423148,2164.278348551632
2019-05-23,1879.0581710572458,1607.4497589540865,2147.9258127752955
2019-05-24,1881.3006414959812,1609.8945328802922,2167.586210975187
2019-05-27,1878.7418077581203,1609.0694900244189,2183.285673453439
2019-05-28,1876.6476924915496,1595.6553640543686,2155.629102061552
2019-05-29,1877.7211047141973,1616.8549095405747,2172.2860737960063
2019-05-30,1875.26795845229,1598.5644615864035,2140.13121600738
2019-05-31,1879.5365066229156,1613.5750711593603,2160.81286703339
2019-06-03,1883.8568791847204,1617.18109534859,2162.8656385214713
2019-06-04,1884.2891221691557,1608.67193258701,2183.182226536838
2019-06-05,1887.980269893436,1606.8092114211402,2174.623691021509
2019-06-06,1888.21556171514,1615.4595718247324,2139.183818485563
2019-06-07,1895.218786109693,1612.8340314760596,2168.7438803344576
2019-06-10,1907.7216320102234,1640.146578316465,2184.294884543127
2019-06-11,1910.7584327589645,1643.343444823759,2205.3225668051373
2019-06-12,1916.9283560736542,1641.9549054224283,2168.0488318069415
2019-06-13,1919.4754801502907,1648.5045556015605,2176.148396003084
2019-06-14,1928.5817750430776,1651.0433985537354,2224.1134847039434
2019-06-17,1945.7318625378914,1664.4354561591836,2230.9540328836224
2019-06-18,1949.6368740072428,1675.2513035273257,2231.7678217262887
2019-06-19,1956.2793355735917,1685.399431647219,2251.370170162547
2019-06-20,1958.877106507625,1689.2932840256433,2239.7630655798343
2019-06-21,1967.5917974722215,1694.4430951736597,2246.6747298284467
2019-06-22,1980.6051660879082,1691.014464250445,2226.054178443876
2019-06-24,1980.813424205937,1681.554398853072,2247.215035725292
2019-06-25,1982.4961934205114,1718.2110382613737,2252.7302511538714
2019-06-26,1986.4831693050558,1714.0692726635639,2269.339919152027
2019-06-27,1986.0187509838713,1710.7178058345269,2281.6058987093506
2019-06-28,1991.2993998741933,1729.2852773200352,2265.6801604500506
2019-07-01,1992.4524441749566,1684.3159897218368,2282.2115540606596
2019-07-02,1989.712587180789,1725.6638324705873,2266.7959242147845
2019-07-03,1989.185592123709,1741.7846212860463,2273.4086454325993
2019-07-04,1984.1871216877207,1710.3184630566736,2268.682758693185
2019-07-05,1984.9872510666669,1707.578912640634,2241.1099775125767
2019-07-06,1989.8851511595,1715.384869072457,2262.2630397194157
2019-07-08,1973.762195845909,1688.1593940165299,2259.302784450723
2019-07-09,1967.490180032828,1672.4932625207646,2244.164962683453
2019-07-10,1963.8386087919564,1685.0970528324885,2258.654271932491
2019-07-11,1956.1812021649766,1693.87556980562,2235.312012057159
2019-07-12,1954.838759818999,1680.1778823348143,2235.9994881859816
2019-07-13,1958.1527340716752,1676.0718787243331,2220.397306819579
2019-07-15,1940.6592232075518,1656.1830951350373,2213.8295977629323
2019-07-16,1934.6352397887476,1652.928855164911,2200.0828316699126
2019-07-17,1931.858723716144,1657.4027904800025,2224.0391098868995
2019-07-18,1925.6929588512053,1669.657227689176,2215.3413581717105
2019-07-19,1926.4371234119908,1650.7897386286886,2200.045561729966
2019-07-20,1932.4001732751994,1639.924852284327,2202.849312995164
2019-07-22,1921.7112731442244,1630.7937202653416,2193.2959222465606
2019-07-23,1919.7293107614212,1636.9985548155194,2215.200096015505
2019-07-24,1921.3323279862489,1639.449434659867,2202.246670499931
2019-07-26,1925.3781279332147,1648.8480011942722,2220.62894522028
2019-07-29,1935.3890373285315,1654.7820661154722,2216.580855636844
2019-07-30,1938.125303761478,1658.9696091143326,2226.308111127304
2019-07-31,1944.2135836580844,1663.552580680993,2226.316189578592
2019-08-01,1946.8667896414045,1642.045466703554,2216.4395560876183
2019-08-02,1956.234985061075,1689.82297003458,2236.8784244369713
2019-08-03,1970.4820934693157,1699.8726146453098,2258.69441792646
2019-08-05,1974.7980081243866,1694.026941063,2250.583064477438
2019-08-06,1979.2911118819675,1685.6645460596835,2256.959112497198
2019-08-07,1986.5424354467684,1700.020969278484,2270.5184461449826
2019-08-08,1989.753446020571,1714.2551583923603,2278.1962184970635
2019-08-09,1999.0741706524393,1712.8884692979077,2312.9125750114813
2019-08-13,2016.274958295986,1737.8589701022022,2307.9666587381566
2019-08-14,2020.8325714152177,1736.1702799704813,2314.370968363265
2019-08-16,2026.8842171380813,1742.2633061513357,2287.567347620195
2019-08-19,2030.4409882373006,1733.368400245579,2291.6104909984747
2019-08-20,2028.740341514614,1754.996197892649,2300.876019839135
2019-08-21,2029.4082657379658,1739.9802796992,2273.2089017788544
2019-08-22,2025.7796669356044,1740.8221623874904,2301.784505271107
2019-08-26,2022.8476745127418,1751.214736144456,2309.0916236646613
2019-08-27,2018.9791415974075,1767.1720753019238,2326.096117011906
2019-08-28,2017.9357310421985,1739.5535992903056,2291.4049619062353
2019-08-29,2013.0776658552018,1717.7279759777234,2282.543491254763
2019-08-30,2014.7066081806893,1740.6718748826872,2299.2001609742465
2019-09-03,2007.5435042412169,1731.6327768103117,2291.414472459959
2019-09-04,2008.1351726940861,1733.3444660850437,2291.0693741344267
2019-09-05,2005.2964184105804,1734.3956376073959,2298.480364472469
2019-09-06,2009.2803030668026,1729.0002744247415,2294.1036606705984
2019-09-07,2018.3488208214092,1728.2209214949291,2308.677548014654
2019-09-09,2013.281561943691,1748.1970359907225,2290.030104310266
2019-09-10,2013.725917362949,1755.028037444606,2295.2873683220914
2019-09-12,2017.683842745263,1746.5719647717044,2303.86503367454
2019-09-13,2024.634477312279,1763.7431511497111,2321.2242574752054
2019-09-16,2036.235646722747,1739.914547367057,2314.8372514060356
2019-09-17,2038.5948880866508,1755.19307471352,2305.5269503625896
2019-09-18,2043.8402384789783,1791.2063640458987,2290.1525510822653
2019-09-19,2045.1868515051012,1777.1148845957316,2316.896670126021
2019-09-20,2052.793415674055,1789.1252183751444,2351.8798731565375
2019-09-23,2063.5183494214607,1791.8906250185182,2341.9707677680963
2019-09-24,2064.6342808972677,1779.0339142316336,2336.7499734657063
2019-09-25,2068.181488699485,1794.899316900083,2349.3703984244808
2019-09-26,2067.4005202532,1787.3314060851294,2342.223658441569
2019-09-27,2072.483440147589,1771.0838327985684,2352.3149094036794
2019-09-30,2073.7000959452257,1808.7239744110877,2360.901707017985
2019-10-01,2071.1763006933547,1782.3645066077722,2364.859595455147
2019-10-03,2066.317924857941,1793.43414366694,2354.118428603988
2019-10-04,2067.5446659982917,1803.9852331328516,2361.4597292949197
2019-10-09,2048.8308698224873,1769.5027968926472,2346.911289692836
2019-10-10,2041.5891006740242,1753.7621588210243,2335.6703053779083
2019-10-11,2040.5899818686828,1757.1554779020664,2312.724612412379
2019-10-14,2026.7893777429108,1724.0508931075083,2325.495163182032
2019-10-15,2020.6043009554046,1754.6344459633267,2309.19951065115
2019-10-16,2017.4901063781008,1751.268341582557,2298.215227711576
2019-10-17,2010.7925137799218,1738.296540788997,2285.802591138322
2019-10-18,2010.7950681548743,1726.5037064182322,2304.3598816957906
2019-10-21,2002.4645292873147,1726.3375305337756,2288.467003553639
2019-10-22,1998.7940477223094,1727.550707775615,2283.575456830663
2019-10-23,1998.458849361186,1714.5726897318486,2288.5793423952714
2019-10-24,1994.7482099259585,1717.9236489619598,2283.798685983855
2019-10-25,1997.8855391679401,1719.8156164440804,2276.6060554700207
2019-10-29,1998.63522894979,1713.2010590623622,2270.082426226023
2019-10-30,2001.2250195706931,1710.5043517005215,2270.3875852681135
2019-10-31,2000.2153044382492,1733.8782694129652,2266.875759002058
2019-11-01,2005.7768976452637,1732.0661944648157,2278.527073407432
2019-11-04,2012.2824019074524,1716.4490284924202,2287.2857282407554
2019-11-05,2012.6217008966692,1743.698745250086,2295.3374868181836
2019-11-06,2015.6912261734676,1734.0772270073073,2290.9062641187365
2019-11-07,2014.7155528558076,1748.0043472360844,2296.5284611213083
2019-11-08,2019.8670652971725,1739.8036476213863,2307.4894971450303
2019-11-09,2029.3423059379866,1741.5497949256173,2313.499641984711
2019-11-11,2022.6273963328435,1746.4155023987732,2285.1554769823015
2019-11-12,2020.9723992601737,1737.8039644865169,2306.4046824371953
2019-11-13,2021.740191970175,1750.851355521004,2279.14109785346
2019-11-14,2018.2046453089754,1750.0529638970866,2289.692705499091
2019-11-15,2020.592763696261,1754.8828330952074,2302.3405444054442
2019-11-18,2014.4439193035146,1739.4384485674527,2298.0409630736035
2019-11-19,2009.8235238799784,1724.48533897503,2296.706661903633
2019-11-20,2007.733831135235,1722.505004756018,2297.4458626058076
2019-11-21,2001.5096564142254,1733.096901310694,2270.6802722600883
2019-11-22,2001.4354895272636,1724.4249828349282,2266.0967842047075
2019-11-23,2005.8195375833975,1718.791535691586,2274.081064770301
2019-11-25,1989.7564005020631,1702.6142809404348,2258.870523460862
2019-11-26,1984.0450908344997,1709.9796347912225,2274.5762510189656
2019-11-27,1981.2883524909807,1706.4600465888088,2260.7286880881015
2019-11-28,1974.836753716575,1691.9933472681903,2251.3724493377417
2019-11-29,1974.9814607513363,1696.7199714156025,2257.505732943487
2019-12-02,1966.5661893576557,1694.0357293945422,2240.4687324666515
2019-12-03,1962.743998326152,1681.849920340869,2232.4854320117493
2019-12-04,1962.2224525538454,1685.8141149914106,2255.9311882648212
2019-12-05,1958.3085281937524,1671.3463323053277,2236.872346621042
2019-12-06,1961.2438145153767,1691.4206136287203,2210.7934989838245
2019-12-09,1962.1556493498563,1696.9263754921597,2234.0128502136913
2019-12-10,1961.5601424669712,1681.2481849648968,2243.7554406618347
2019-12-11,1964.2215354213934,1695.5974924990664,2256.460267264362
2019-12-12,1963.386735900363,1693.7131027284565,2252.8965115741644
2019-12-13,1969.2400476779214,1710.8521684586483,2262.890721507867
2019-12-16,1977.4327559621825,1702.450897361836,2274.3910731712426
2019-12-17,1978.6334607412473,1699.4455130568494,2269.878063248999
2019-12-18,1982.7233348909829,1704.2928737328607,2256.01897534187
2019-12-19,1982.929625802943,1701.099106124543,2262.011506090092
2019-12-20,1989.4253125569048,1701.3465654393249,2269.67370204328
2019-12-23,1997.1653095129534,1726.6380237996214,2257.246239440609
2019-12-24,1997.4662922423504,1725.2877636647133,2273.4224041056304
2019-12-26,1998.9960212404237,1710.494386543696,2276.57915903471
2019-12-27,2003.698290064426,1741.7031907701705,2295.073147160016
2019-12-30,2004.9430480314752,1720.8620169182093,2257.1315794192114
2019-12-31,2002.8666245015356,1704.4122356827722,2273.8942650292183
2020-01-08,1992.2075747136782,1703.3858298489383,2295.3132937572955
2020-01-09,1987.214916524495,1699.5821611353088,2254.0112006520703
2020-01-10,1988.5393578925039,1715.5636434017265,2257.600357006497
2020-01-13,1981.6938056915283,1702.109563482141,2263.4486594156288
2020-01-14,1977.65122181943,1694.7352740483993,2257.9208284334045
2020-01-18,1979.0843026314442,1710.0609990021164,2260.391307750796
2020-01-20,1966.7640261382235,1665.7331296034106,2229.9848155777645
2020-01-21,1962.9174839415105,1694.1560288499636,2227.9022111537006
2020-01-22,1961.9112132381347,1688.1275657237745,2222.8785540422973
2020-01-23,1957.0136334339284,1677.3468000392002,2240.3605184781395
2020-01-24,1958.4366208331082,1674.2662952267021,2215.747665347658
2020-01-27,1951.4965668237319,1677.3719048312344,2232.087059914724
2020-01-28,1947.1874370797939,1661.4870551873175,2225.992346554273
2020-01-29,1945.6209290489137,1663.2864579668533,2208.3398535050196
2020-01-30,1940.0820747836733,1666.7226948318048,2229.7791050757414
2020-01-31,1940.8046892461964,1664.8029752531195,2204.488826310971
2020-02-04,1926.7509089711816,1658.71221946994,2203.7387617805834
2020-02-07,1919.238954076105,1629.6779866298855,2218.7878678551965
2020-02-10,1910.8717317615415,1629.0820225360876,2180.831944854107
2020-02-11,1906.716818333335,1617.422557778421,2147.4513023274912
2020-02-12,1905.707219231863,1629.7162609879824,2184.9446487469277
2020-02-13,1901.1710885742352,1641.3688327715336,2203.332965291872
2020-02-14,1903.3766565590724,1626.379571033512,2193.274486562285
2020-02-17,1901.7818302749786,1624.7355003963148,2185.2953655705132
2020-02-18,1900.366613954626,1628.870141659712,2188.24194380867
2020-02-19,1902.2790689676171,1613.0185513415395,2179.5127934757784
2020-02-20,1900.8024265544582,1622.262703992113,2169.07690717215
2020-02-21,1906.1547115970104,1622.1109512354935,2186.8290991848753
2020-02-22,1916.5638425311797,1641.83638426506,2207.547988628156
2020-02-24,1913.964984635547,1628.8059019950508,2175.1929410577222
2020-02-25,1915.4768832108748,1638.126795315453,2204.5444189895993
2020-02-26,1920.1140358371865,1633.7457424394454,2197.695235109403
2020-02-27,1921.1033120616994,1652.7920218769113,2190.3918450833685
2020-02-28,1928.6101091385253,1648.496505224126,2198.0497905858506
2020-03-10,1960.1107358009774,1678.0611699510212,2259.6753631991674
2020-03-11,1961.7921727032483,1652.4713535579406,2244.814070613118
2020-03-12,1959.0692607051444,1670.1391220581295,2255.614574273615
2020-03-13,1962.1710684461636,1681.2411794988348,2239.2838263868975
2020-03-16,1957.6054732816945,1675.4093253486856,2224.7588015348624
2020-03-17,1953.3433057176094,1678.3488925506638,2243.885888021605
2020-03-18,1951.5371037009627,1673.3772706386687,2228.5778718706442
2020-03-19,1945.5284813565079,1671.7129648853484,2204.0785701601053
2020-03-20,1945.609024937648,1671.9718620194383,2224.4687448715463
2020-03-23,1934.1009782602305,1654.0159863800739,2171.5852352044735
2020-03-24,1928.3722177983677,1653.3296428535948,2173.2429090788623
2020-03-26,1919.05527669908,1618.3185346742398,2194.4473153513836
2020-03-30,1910.411077976107,1630.6126373106354,2184.2767594838365
2020-03-31,1906.4843904959064,1603.7579492386335,2177.928660652646
2020-04-08,1907.26324703435,1624.6343844275943,2194.712359674516
2020-04-09,1906.3774063170072,1632.4100509607636,2181.021514124943
2020-04-13,1920.3784117700068,1632.0715700813696,2194.7203106122042
2020-04-15,1925.781628359248,1642.0591089199627,2214.934585022554
2020-04-16,1926.0889600786575,1640.995245460535,2205.2420041179107
2020-04-17,1932.7194831816648,1657.9735769087633,2192.700736602298
2020-04-20,1941.0892815273214,1639.2840100263554,2239.2144672070194
2020-04-21,1941.6793044939677,1665.4746392476654,2222.1308419378006
2020-04-22,1944.8640414193444,1677.9675933574333,2243.991809755152
2020-04-23,1943.9029160203943,1656.399033008883,2210.105763568142
2020-04-24,1948.7056637147996,1660.6075102796278,2245.73053662024
2020-04-27,1950.4056393538226,1678.713112735318,2204.9652365779466
2020-04-28,1948.508761764105,1677.3684422290241,2217.5348586891037
2020-04-29,1949.141180149223,1650.5372185363328,2234.5173510557206
2020-04-30,1945.6006372394327,1649.5681409718727,2234.785985577067
2020-05-04,1943.3940182938036,1676.1078976987878,2213.7518721181964
2020-05-05,1939.5650176494166,1657.59188246883,2229.401254667351
2020-05-06,1938.4074035954693,1672.6938816369545,2221.517655202941
2020-05-07,1933.234091992537,1633.0817573420834,2190.6995220779563
2020-05-08,1934.3017612995613,1674.1554689396041,2206.4443283118394
2020-05-09,1939.8856680571378,1662.5843238905238,2208.701994436549
2020-05-11,1926.244671651626,1678.3602046630265,2201.929822547163
2020-05-12,1921.6733371340047,1653.2119103749899,2187.7789142610877
2020-05-13,1919.9525329335083,1625.654064196194,2183.327128621087
2020-05-14,1914.3910528029382,1645.6455021953811,2211.8985396644553
2020-05-15,1915.2405269174253,1614.403065920527,2195.812971049975
2020-05-16,1920.7707157736195,1629.233106485334,2191.8148116806833
2020-05-18,1907.4940581412316,1618.5812652028637,2183.4898815943134
2020-05-19,1903.3311818747775,1635.8361243885115,2177.085296878692
2020-05-20,1902.164648666827,1632.7279017078372,2183.694372568509
2020-05-21,1897.300727320764,1612.2439012753555,2200.536902520733
2020-05-22,1898.9895949456418,1622.2888235363284,2178.513875152698
2020-08-25,2009.1101596116227,1710.848067385334,2297.1199209208085
2020-08-26,2007.8182848100373,1721.0825852926212,2296.778216476316
2020-08-27,2002.6190771784409,1712.4208511963739,2284.6395533705972
2020-08-28,2003.8167515042785,1720.2398117512164,2288.8763888994495
2020-08-31,1997.5295143668668,1714.5272467904904,2286.2809703503403
2020-09-03,1990.2767417323744,1721.641926006484,2270.4269847777473
2020-09-04,1993.4019571047897,1705.502479970459,2272.9436710969544
2020-09-05,2001.5936539163556,1742.2921212195872,2271.832432773833
2020-09-07,1994.768751078308,1726.900331491075,2276.354375490772
2020-09-09,1997.2502811225058,1714.7670517571355,2270.0974951641974
2020-09-10,1996.7096847725443,1703.9777980602303,2280.7974819869287
2020-09-11,2002.9322546904498,1705.4541884981961,2284.078727133433
2020-09-14,2012.7566830168003,1745.9803529486833,2271.778488490017
2020-09-15,2014.6819708718592,1749.0556155749266,2311.893999482278
2020-09-16,2019.5799783094692,1736.6378807427823,2319.7298242786296
2020-09-17,2020.667905711513,1757.963782154572,2299.4483197162626
2020-09-18,2028.1048122910029,1751.6287251077613,2288.821692948145
2020-09-21,2038.8337555982353,1773.4038698347244,2331.463179384494
2020-09-22,2040.1070207246253,1760.51713344419,2330.289339656559
2020-09-23,2043.8784086980127,1753.4799649845393,2317.087030047361
2020-09-24,2043.3798450335075,1767.4775790563976,2324.0975923188716
2020-09-25,2048.79370267213,1757.9166992392818,2355.2344653231244
2020-09-28,2051.1853161900594,1781.3410533648666,2338.3691257702512
2020-09-29,2049.0749186769244,1759.2388790673178,2309.9298423627233
2020-09-30,2049.2503409503615,1766.848006681402,2325.9002244476783
2020-10-05,2037.5800250796965,1744.8843164992888,2299.650399632345
2020-10-06,2031.9244248768634,1756.3074667573665,2312.256011520722
2020-10-07,2028.7821478060964,1756.8252489632423,2312.8360608995595
2020-10-08,2021.5006944310549,1747.179680927915,2292.102748140417
2020-10-09,2020.3755782732626,1760.399852579575,2296.409871308324
2020-10-12,2005.665678168731,1717.047044805488,2278.562535561834
